Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,amount,type
68276860BB,PUBLICATION-EU,CENTRALE,2017-03-01 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,PUBLICATION-IT,CENTRALE,2017-03-15 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,AWARD,CENTRALE,2018-05-31 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,CONTRACT-START,CENTRALE,2018-05-31 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,STATUS,CENTRALE,2018-12-31 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,STATUS,CENTRALE,2019-06-30 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,STATUS,CENTRALE,2019-12-31 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,STATUS,CENTRALE,2020-06-30 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,STATUS,CENTRALE,2020-12-31 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,VARIANT,CENTRALE,2021-03-26 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,STATUS,CENTRALE,2021-06-30 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,CONTRACT-END,CENTRALE,2021-09-21 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
68276860BB,STATUS,CENTRALE,2021-12-31 00:00:00.000,Variant 104,104,2352000.0,FORNITURE
6828073018,CREATION,CENTRALE,2016-10-21 00:00:00.000,Variant 1,1,480201.42,FORNITURE
6828073018,AWARD,CENTRALE,2017-03-29 00:00:00.000,Variant 1,1,480201.42,FORNITURE
6828073018,CONTRACT-START,CENTRALE,2017-05-26 00:00:00.000,Variant 1,1,480201.42,FORNITURE
6828073018,VARIANT,CENTRALE,2018-03-29 00:00:00.000,Variant 1,1,480201.42,FORNITURE
6828073018,CONTRACT-END,CENTRALE,2018-03-31 00:00:00.000,Variant 1,1,480201.42,FORNITURE
68280816B0,CREATION,VENETO,2016-10-19 00:00:00.000,Variant 4,4,100000.0,FORNITURE
68280816B0,AWARD,VENETO,2016-11-17 00:00:00.000,Variant 4,4,100000.0,FORNITURE
68280816B0,CONTRACT-START,VENETO,2016-11-17 00:00:00.000,Variant 4,4,100000.0,FORNITURE
68280816B0,SUSPENSION,VENETO,2018-05-22 00:00:00.000,Variant 4,4,100000.0,FORNITURE
68280816B0,VARIANT,VENETO,2019-09-11 00:00:00.000,Variant 4,4,100000.0,FORNITURE
68280816B0,REPRISE,VENETO,2019-10-07 00:00:00.000,Variant 4,4,100000.0,FORNITURE
68280816B0,CONTRACT-END,VENETO,2021-03-25 00:00:00.000,Variant 4,4,100000.0,FORNITURE
6828096312,CREATION,CENTRALE,2016-10-10 00:00:00.000,Variant 1,1,170000.0,FORNITURE
6828096312,AWARD,CENTRALE,2016-11-09 00:00:00.000,Variant 1,1,170000.0,FORNITURE
6828096312,CONTRACT-START,CENTRALE,2016-11-16 00:00:00.000,Variant 1,1,170000.0,FORNITURE
6828096312,VARIANT,CENTRALE,2017-11-15 00:00:00.000,Variant 1,1,170000.0,FORNITURE
6828096312,CONTRACT-END,CENTRALE,2018-07-16 00:00:00.000,Variant 1,1,170000.0,FORNITURE
6830984253,CREATION,CENTRALE,2016-12-07 00:00:00.000,Variant 1,1,71028.63,FORNITURE
6830984253,AWARD,CENTRALE,2017-01-19 00:00:00.000,Variant 1,1,71028.63,FORNITURE
6830984253,CONTRACT-START,CENTRALE,2017-02-27 00:00:00.000,Variant 1,1,71028.63,FORNITURE
6830984253,VARIANT,CENTRALE,2017-04-28 00:00:00.000,Variant 1,1,71028.63,FORNITURE
6830984253,CONTRACT-END,CENTRALE,2017-06-16 00:00:00.000,Variant 1,1,71028.63,FORNITURE
6831952125,CREATION,PA BOLZANO,2016-10-21 00:00:00.000,Variant 1,1,163780.0,FORNITURE
6831952125,AWARD,PA BOLZANO,2016-11-29 00:00:00.000,Variant 1,1,163780.0,FORNITURE
6831952125,CONTRACT-START,PA BOLZANO,2016-12-14 00:00:00.000,Variant 1,1,163780.0,FORNITURE
6831952125,VARIANT,PA BOLZANO,2016-12-14 00:00:00.000,Variant 1,1,163780.0,FORNITURE
6831952125,CONTRACT-END,PA BOLZANO,2017-02-28 00:00:00.000,Variant 1,1,163780.0,FORNITURE
68384367E7,CREATION,VENETO,2016-10-27 00:00:00.000,Variant 41,41,46700.0,FORNITURE
68384367E7,VARIANT,VENETO,2016-12-21 00:00:00.000,Variant 41,41,46700.0,FORNITURE
68384367E7,AWARD,VENETO,2017-01-11 00:00:00.000,Variant 41,41,46700.0,FORNITURE
68384367E7,CONTRACT-START,VENETO,2017-01-11 00:00:00.000,Variant 41,41,46700.0,FORNITURE
68384367E7,CONTRACT-END,VENETO,2017-12-27 00:00:00.000,Variant 41,41,46700.0,FORNITURE
683874788C,CREATION,PA BOLZANO,2016-10-18 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
683874788C,AWARD,PA BOLZANO,2016-12-27 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
683874788C,CONTRACT-START,PA BOLZANO,2017-01-04 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
683874788C,STATUS,PA BOLZANO,2017-07-31 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
683874788C,STATUS,PA BOLZANO,2018-01-31 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
683874788C,STATUS,PA BOLZANO,2018-07-31 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
683874788C,STATUS,PA BOLZANO,2019-01-31 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
683874788C,VARIANT,PA BOLZANO,2019-06-12 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
683874788C,CONTRACT-END,PA BOLZANO,2019-06-30 00:00:00.000,Variant 25,25,2380470.1,FORNITURE
68387581A2,CREATION,PA BOLZANO,2016-10-18 00:00:00.000,Variant 1,1,456909.96,FORNITURE
68387581A2,AWARD,PA BOLZANO,2016-11-28 00:00:00.000,Variant 1,1,456909.96,FORNITURE
68387581A2,CONTRACT-START,PA BOLZANO,2016-11-30 00:00:00.000,Variant 1,1,456909.96,FORNITURE
68387581A2,VARIANT,PA BOLZANO,2018-04-26 00:00:00.000,Variant 1,1,456909.96,FORNITURE
68387581A2,CONTRACT-END,PA BOLZANO,2018-05-31 00:00:00.000,Variant 1,1,456909.96,FORNITURE
6839075739,CREATION,TOSCANA,2016-10-20 00:00:00.000,Variant 1,1,205000.0,FORNITURE
6839075739,AWARD,TOSCANA,2016-12-28 00:00:00.000,Variant 1,1,205000.0,FORNITURE
6839075739,CONTRACT-START,TOSCANA,2017-01-27 00:00:00.000,Variant 1,1,205000.0,FORNITURE
6839075739,VARIANT,TOSCANA,2017-10-03 00:00:00.000,Variant 1,1,205000.0,FORNITURE
6839075739,CONTRACT-END,TOSCANA,2019-02-28 00:00:00.000,Variant 1,1,205000.0,FORNITURE
6841800FF4,CREATION,PA BOLZANO,2016-11-04 00:00:00.000,Variant 1,1,165000.0,FORNITURE
6841800FF4,AWARD,PA BOLZANO,2017-01-13 00:00:00.000,Variant 1,1,165000.0,FORNITURE
6841800FF4,CONTRACT-START,PA BOLZANO,2017-01-13 00:00:00.000,Variant 1,1,165000.0,FORNITURE
6841800FF4,VARIANT,PA BOLZANO,2017-04-11 00:00:00.000,Variant 1,1,165000.0,FORNITURE
6841800FF4,CONTRACT-END,PA BOLZANO,2017-05-15 00:00:00.000,Variant 1,1,165000.0,FORNITURE
6841838F50,CREATION,TOSCANA,2016-10-20 00:00:00.000,Variant 1,1,50500.0,FORNITURE
6841838F50,AWARD,TOSCANA,2016-11-22 00:00:00.000,Variant 1,1,50500.0,FORNITURE
6841838F50,CONTRACT-START,TOSCANA,2016-11-22 00:00:00.000,Variant 1,1,50500.0,FORNITURE
6841838F50,VARIANT,TOSCANA,2016-11-23 00:00:00.000,Variant 1,1,50500.0,FORNITURE
6841838F50,CONTRACT-END,TOSCANA,2016-11-26 00:00:00.000,Variant 1,1,50500.0,FORNITURE
684283888C,CREATION,EMILIA ROMAGNA,2016-10-21 00:00:00.000,Variant 1,1,93560.0,FORNITURE
684283888C,AWARD,EMILIA ROMAGNA,2016-10-21 00:00:00.000,Variant 1,1,93560.0,FORNITURE
684283888C,CONTRACT-START,EMILIA ROMAGNA,2017-03-06 00:00:00.000,Variant 1,1,93560.0,FORNITURE
684283888C,VARIANT,EMILIA ROMAGNA,2018-04-03 00:00:00.000,Variant 1,1,93560.0,FORNITURE
684283888C,CONTRACT-END,EMILIA ROMAGNA,2018-10-31 00:00:00.000,Variant 1,1,93560.0,FORNITURE
68432783A7,CREATION,PA BOLZANO,2016-10-27 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,AWARD,PA BOLZANO,2017-02-21 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,CONTRACT-START,PA BOLZANO,2017-03-29 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,SUSPENSION,PA BOLZANO,2017-07-27 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,REPRISE,PA BOLZANO,2017-08-12 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,SUSPENSION,PA BOLZANO,2017-09-24 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,VARIANT,PA BOLZANO,2017-09-25 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,STATUS,PA BOLZANO,2017-11-07 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,REPRISE,PA BOLZANO,2018-04-19 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432783A7,CONTRACT-END,PA BOLZANO,2018-04-20 00:00:00.000,Variant 57,57,578733.0,FORNITURE
68432940DC,CREATION,PA BOLZANO,2016-10-27 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,AWARD,PA BOLZANO,2017-02-21 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,CONTRACT-START,PA BOLZANO,2017-03-29 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,SUSPENSION,PA BOLZANO,2017-07-27 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,REPRISE,PA BOLZANO,2017-08-11 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,VARIANT,PA BOLZANO,2017-09-25 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,STATUS,PA BOLZANO,2017-09-29 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,SUSPENSION,PA BOLZANO,2017-10-13 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,STATUS,PA BOLZANO,2017-12-18 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,REPRISE,PA BOLZANO,2018-08-31 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
68432940DC,CONTRACT-END,PA BOLZANO,2018-09-03 00:00:00.000,Variant 105,105,1053923.0,FORNITURE
684332064F,CREATION,PA BOLZANO,2016-10-27 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,AWARD,PA BOLZANO,2017-02-21 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,CONTRACT-START,PA BOLZANO,2017-03-29 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,SUSPENSION,PA BOLZANO,2017-07-27 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,REPRISE,PA BOLZANO,2017-08-12 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,VARIANT,PA BOLZANO,2017-09-25 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,SUSPENSION,PA BOLZANO,2017-10-13 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,STATUS,PA BOLZANO,2017-11-03 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,STATUS,PA BOLZANO,2018-02-28 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,REPRISE,PA BOLZANO,2018-04-19 00:00:00.000,Variant 106,106,409532.0,FORNITURE
684332064F,CONTRACT-END,PA BOLZANO,2018-04-22 00:00:00.000,Variant 106,106,409532.0,FORNITURE
6843329DBA,CREATION,PA BOLZANO,2016-10-27 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,AWARD,PA BOLZANO,2017-02-21 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,CONTRACT-START,PA BOLZANO,2017-03-29 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,SUSPENSION,PA BOLZANO,2017-07-27 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,REPRISE,PA BOLZANO,2017-08-12 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,VARIANT,PA BOLZANO,2017-09-25 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,STATUS,PA BOLZANO,2017-10-12 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,SUSPENSION,PA BOLZANO,2017-10-13 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,REPRISE,PA BOLZANO,2018-05-21 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,CONTRACT-END,PA BOLZANO,2018-05-24 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6843329DBA,STATUS,PA BOLZANO,2018-05-25 00:00:00.000,Variant 107,107,738767.0,FORNITURE
6845439AF5,CREATION,PA BOLZANO,2016-11-07 00:00:00.000,Variant 41,41,160000.0,FORNITURE
6845439AF5,VARIANT,PA BOLZANO,2018-01-17 00:00:00.000,Variant 41,41,160000.0,FORNITURE
6845439AF5,AWARD,PA BOLZANO,2018-01-18 00:00:00.000,Variant 41,41,160000.0,FORNITURE
6845439AF5,CONTRACT-START,PA BOLZANO,2018-03-19 00:00:00.000,Variant 41,41,160000.0,FORNITURE
6845439AF5,CONTRACT-END,PA BOLZANO,2018-03-29 00:00:00.000,Variant 41,41,160000.0,FORNITURE
6845999916,CREATION,EMILIA ROMAGNA,2016-10-25 00:00:00.000,Variant 3,3,99664.75,FORNITURE
6845999916,AWARD,EMILIA ROMAGNA,2016-11-29 00:00:00.000,Variant 3,3,99664.75,FORNITURE
6845999916,CONTRACT-START,EMILIA ROMAGNA,2016-11-29 00:00:00.000,Variant 3,3,99664.75,FORNITURE
6845999916,VARIANT,EMILIA ROMAGNA,2018-07-12 00:00:00.000,Variant 3,3,99664.75,FORNITURE
6845999916,VARIANT,EMILIA ROMAGNA,2019-02-01 00:00:00.000,Variant 3,3,99664.75,FORNITURE
6845999916,CONTRACT-END,EMILIA ROMAGNA,2019-04-30 00:00:00.000,Variant 3,3,99664.75,FORNITURE
6847923CD1,CREATION,ABRUZZO,2016-10-26 00:00:00.000,Variant 2,2,1690000.0,FORNITURE
6847923CD1,AWARD,ABRUZZO,2017-05-23 00:00:00.000,Variant 2,2,1690000.0,FORNITURE
6847923CD1,CONTRACT-START,ABRUZZO,2017-10-31 00:00:00.000,Variant 2,2,1690000.0,FORNITURE
6847923CD1,CONTRACT-END,ABRUZZO,2017-12-31 00:00:00.000,Variant 2,2,1690000.0,FORNITURE
6847923CD1,VARIANT,ABRUZZO,2018-02-27 00:00:00.000,Variant 2,2,1690000.0,FORNITURE
6850248B78,CREATION,ABRUZZO,2016-10-28 00:00:00.000,Variant 1,1,64300.0,FORNITURE
6850248B78,AWARD,ABRUZZO,2016-10-28 00:00:00.000,Variant 1,1,64300.0,FORNITURE
6850248B78,CONTRACT-START,ABRUZZO,2016-10-28 00:00:00.000,Variant 1,1,64300.0,FORNITURE
6850248B78,VARIANT,ABRUZZO,2017-07-25 00:00:00.000,Variant 1,1,64300.0,FORNITURE
6850248B78,CONTRACT-END,ABRUZZO,2017-09-30 00:00:00.000,Variant 1,1,64300.0,FORNITURE
68508013D4,CREATION,EMILIA ROMAGNA,2016-10-28 00:00:00.000,Variant 32,32,93150.0,FORNITURE
68508013D4,AWARD,EMILIA ROMAGNA,2016-10-28 00:00:00.000,Variant 32,32,93150.0,FORNITURE
68508013D4,CONTRACT-START,EMILIA ROMAGNA,2016-11-01 00:00:00.000,Variant 32,32,93150.0,FORNITURE
68508013D4,VARIANT,EMILIA ROMAGNA,2017-03-22 00:00:00.000,Variant 32,32,93150.0,FORNITURE
68508013D4,VARIANT,EMILIA ROMAGNA,2017-10-28 00:00:00.000,Variant 32,32,93150.0,FORNITURE
68508013D4,CONTRACT-END,EMILIA ROMAGNA,2017-10-31 00:00:00.000,Variant 32,32,93150.0,FORNITURE
68508013D4,VARIANT,EMILIA ROMAGNA,2018-05-15 00:00:00.000,Variant 32,32,93150.0,FORNITURE
6851664BFD,CREATION,EMILIA ROMAGNA,2016-10-31 00:00:00.000,Variant 28,28,682730.09,FORNITURE
6851664BFD,AWARD,EMILIA ROMAGNA,2016-10-31 00:00:00.000,Variant 28,28,682730.09,FORNITURE
6851664BFD,CONTRACT-START,EMILIA ROMAGNA,2016-11-23 00:00:00.000,Variant 28,28,682730.09,FORNITURE
6851664BFD,CONTRACT-END,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 28,28,682730.09,FORNITURE
6851664BFD,VARIANT,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 28,28,682730.09,FORNITURE
6851664BFD,STATUS,EMILIA ROMAGNA,2018-04-18 00:00:00.000,Variant 28,28,682730.09,FORNITURE
685260655C,CREATION,PIEMONTE,2017-01-24 00:00:00.000,Variant 1,1,53920.0,FORNITURE
685260655C,AWARD,PIEMONTE,2017-05-10 00:00:00.000,Variant 1,1,53920.0,FORNITURE
685260655C,CONTRACT-START,PIEMONTE,2017-06-12 00:00:00.000,Variant 1,1,53920.0,FORNITURE
685260655C,VARIANT,PIEMONTE,2017-10-25 00:00:00.000,Variant 1,1,53920.0,FORNITURE
685260655C,CONTRACT-END,PIEMONTE,2017-12-31 00:00:00.000,Variant 1,1,53920.0,FORNITURE
6854051DCD,CREATION,PA BOLZANO,2016-11-03 00:00:00.000,Variant 1,1,60200.0,FORNITURE
6854051DCD,AWARD,PA BOLZANO,2016-11-24 00:00:00.000,Variant 1,1,60200.0,FORNITURE
6854051DCD,CONTRACT-START,PA BOLZANO,2016-11-28 00:00:00.000,Variant 1,1,60200.0,FORNITURE
6854051DCD,VARIANT,PA BOLZANO,2019-11-28 00:00:00.000,Variant 1,1,60200.0,FORNITURE
6854051DCD,CONTRACT-END,PA BOLZANO,2020-03-31 00:00:00.000,Variant 1,1,60200.0,FORNITURE
6854052EA0,CREATION,PA BOLZANO,2016-11-03 00:00:00.000,Variant 1,1,139000.0,FORNITURE
6854052EA0,AWARD,PA BOLZANO,2016-11-28 00:00:00.000,Variant 1,1,139000.0,FORNITURE
6854052EA0,CONTRACT-START,PA BOLZANO,2016-11-28 00:00:00.000,Variant 1,1,139000.0,FORNITURE
6854052EA0,VARIANT,PA BOLZANO,2019-01-02 00:00:00.000,Variant 1,1,139000.0,FORNITURE
6854052EA0,CONTRACT-END,PA BOLZANO,2019-07-31 00:00:00.000,Variant 1,1,139000.0,FORNITURE
6858624B90,CREATION,EMILIA ROMAGNA,2016-11-09 00:00:00.000,Variant 2,2,78931.45,FORNITURE
6858624B90,AWARD,EMILIA ROMAGNA,2016-11-09 00:00:00.000,Variant 2,2,78931.45,FORNITURE
6858624B90,CONTRACT-START,EMILIA ROMAGNA,2016-11-23 00:00:00.000,Variant 2,2,78931.45,FORNITURE
6858624B90,CONTRACT-END,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 2,2,78931.45,FORNITURE
6858624B90,VARIANT,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 2,2,78931.45,FORNITURE
6858646DB7,CREATION,EMILIA ROMAGNA,2016-11-09 00:00:00.000,Variant 2,2,945793.73,FORNITURE
6858646DB7,AWARD,EMILIA ROMAGNA,2016-11-09 00:00:00.000,Variant 2,2,945793.73,FORNITURE
6858646DB7,CONTRACT-START,EMILIA ROMAGNA,2016-11-09 00:00:00.000,Variant 2,2,945793.73,FORNITURE
6858646DB7,CONTRACT-END,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 2,2,945793.73,FORNITURE
6858646DB7,VARIANT,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 2,2,945793.73,FORNITURE
68596298EB,CREATION,EMILIA ROMAGNA,2016-11-08 00:00:00.000,Variant 1,1,141288.0,FORNITURE
68596298EB,AWARD,EMILIA ROMAGNA,2016-11-08 00:00:00.000,Variant 1,1,141288.0,FORNITURE
68596298EB,CONTRACT-START,EMILIA ROMAGNA,2017-03-06 00:00:00.000,Variant 1,1,141288.0,FORNITURE
68596298EB,VARIANT,EMILIA ROMAGNA,2018-04-03 00:00:00.000,Variant 1,1,141288.0,FORNITURE
68596298EB,CONTRACT-END,EMILIA ROMAGNA,2018-10-31 00:00:00.000,Variant 1,1,141288.0,FORNITURE
6859957798,CREATION,VENETO,2016-12-13 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,AWARD,VENETO,2016-12-13 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,CONTRACT-START,VENETO,2017-04-20 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,VARIANT,VENETO,2017-08-04 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,STATUS,VENETO,2017-11-02 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,STATUS,VENETO,2018-05-02 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,STATUS,VENETO,2018-11-02 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,STATUS,VENETO,2019-05-02 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,STATUS,VENETO,2019-11-03 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
6859957798,CONTRACT-END,VENETO,2020-07-29 00:00:00.000,Variant 22,22,2638625.0,FORNITURE
68609391F9,CREATION,EMILIA ROMAGNA,2016-11-10 00:00:00.000,Variant 1,1,78498.05,FORNITURE
68609391F9,AWARD,EMILIA ROMAGNA,2016-12-15 00:00:00.000,Variant 1,1,78498.05,FORNITURE
68609391F9,CONTRACT-START,EMILIA ROMAGNA,2017-03-20 00:00:00.000,Variant 1,1,78498.05,FORNITURE
68609391F9,VARIANT,EMILIA ROMAGNA,2017-03-21 00:00:00.000,Variant 1,1,78498.05,FORNITURE
68609391F9,CONTRACT-END,EMILIA ROMAGNA,2017-05-20 00:00:00.000,Variant 1,1,78498.05,FORNITURE
68635615B6,CREATION,VENETO,2016-11-10 00:00:00.000,Variant 5,5,176000.0,FORNITURE
68635615B6,AWARD,VENETO,2016-11-10 00:00:00.000,Variant 5,5,176000.0,FORNITURE
68635615B6,CONTRACT-START,VENETO,2017-03-20 00:00:00.000,Variant 5,5,176000.0,FORNITURE
68635615B6,VARIANT,VENETO,2018-01-31 00:00:00.000,Variant 5,5,176000.0,FORNITURE
68635615B6,CONTRACT-END,VENETO,2018-05-31 00:00:00.000,Variant 5,5,176000.0,FORNITURE
68635615B6,VARIANT,VENETO,2018-06-21 00:00:00.000,Variant 5,5,176000.0,FORNITURE
6863702A10,CREATION,EMILIA ROMAGNA,2016-11-10 00:00:00.000,Variant 1,1,111647.4,FORNITURE
6863702A10,AWARD,EMILIA ROMAGNA,2016-11-10 00:00:00.000,Variant 1,1,111647.4,FORNITURE
6863702A10,CONTRACT-START,EMILIA ROMAGNA,2016-11-10 00:00:00.000,Variant 1,1,111647.4,FORNITURE
6863702A10,VARIANT,EMILIA ROMAGNA,2017-02-01 00:00:00.000,Variant 1,1,111647.4,FORNITURE
6863702A10,CONTRACT-END,EMILIA ROMAGNA,2017-03-31 00:00:00.000,Variant 1,1,111647.4,FORNITURE
68637219BE,CREATION,PA BOLZANO,2016-11-10 00:00:00.000,Variant 1,1,208000.0,FORNITURE
68637219BE,AWARD,PA BOLZANO,2017-01-25 00:00:00.000,Variant 1,1,208000.0,FORNITURE
68637219BE,CONTRACT-START,PA BOLZANO,2017-01-31 00:00:00.000,Variant 1,1,208000.0,FORNITURE
68637219BE,VARIANT,PA BOLZANO,2020-05-20 00:00:00.000,Variant 1,1,208000.0,FORNITURE
68637219BE,CONTRACT-END,PA BOLZANO,2020-07-31 00:00:00.000,Variant 1,1,208000.0,FORNITURE
686378810B,CREATION,PA BOLZANO,2016-11-10 00:00:00.000,Variant 1,1,189353.0,FORNITURE
686378810B,AWARD,PA BOLZANO,2017-05-05 00:00:00.000,Variant 1,1,189353.0,FORNITURE
686378810B,CONTRACT-START,PA BOLZANO,2017-05-08 00:00:00.000,Variant 1,1,189353.0,FORNITURE
686378810B,VARIANT,PA BOLZANO,2017-11-22 00:00:00.000,Variant 1,1,189353.0,FORNITURE
686378810B,CONTRACT-END,PA BOLZANO,2017-12-13 00:00:00.000,Variant 1,1,189353.0,FORNITURE
6864634B2C,CREATION,PA BOLZANO,2016-11-11 00:00:00.000,Variant 1,1,95774.34,FORNITURE
6864634B2C,AWARD,PA BOLZANO,2017-05-08 00:00:00.000,Variant 1,1,95774.34,FORNITURE
6864634B2C,CONTRACT-START,PA BOLZANO,2017-05-08 00:00:00.000,Variant 1,1,95774.34,FORNITURE
6864634B2C,VARIANT,PA BOLZANO,2017-12-13 00:00:00.000,Variant 1,1,95774.34,FORNITURE
6864634B2C,CONTRACT-END,PA BOLZANO,2017-12-15 00:00:00.000,Variant 1,1,95774.34,FORNITURE
68650377BE,CREATION,EMILIA ROMAGNA,2016-11-11 00:00:00.000,Variant 1,1,388063.0,FORNITURE
68650377BE,AWARD,EMILIA ROMAGNA,2016-11-11 00:00:00.000,Variant 1,1,388063.0,FORNITURE
68650377BE,CONTRACT-START,EMILIA ROMAGNA,2017-03-06 00:00:00.000,Variant 1,1,388063.0,FORNITURE
68650377BE,VARIANT,EMILIA ROMAGNA,2018-04-03 00:00:00.000,Variant 1,1,388063.0,FORNITURE
68650377BE,CONTRACT-END,EMILIA ROMAGNA,2018-10-31 00:00:00.000,Variant 1,1,388063.0,FORNITURE
6865061B8B,CREATION,EMILIA ROMAGNA,2016-11-11 00:00:00.000,Variant 1,1,44333.0,FORNITURE
6865061B8B,AWARD,EMILIA ROMAGNA,2016-11-11 00:00:00.000,Variant 1,1,44333.0,FORNITURE
6865061B8B,CONTRACT-START,EMILIA ROMAGNA,2017-03-06 00:00:00.000,Variant 1,1,44333.0,FORNITURE
6865061B8B,VARIANT,EMILIA ROMAGNA,2018-04-03 00:00:00.000,Variant 1,1,44333.0,FORNITURE
6865061B8B,CONTRACT-END,EMILIA ROMAGNA,2018-10-31 00:00:00.000,Variant 1,1,44333.0,FORNITURE
6870612063,CREATION,PA BOLZANO,2016-11-22 00:00:00.000,Variant 1,1,590000.0,FORNITURE
6870612063,AWARD,PA BOLZANO,2017-11-23 00:00:00.000,Variant 1,1,590000.0,FORNITURE
6870612063,CONTRACT-START,PA BOLZANO,2017-11-23 00:00:00.000,Variant 1,1,590000.0,FORNITURE
6870612063,VARIANT,PA BOLZANO,2018-03-01 00:00:00.000,Variant 1,1,590000.0,FORNITURE
6870612063,CONTRACT-END,PA BOLZANO,2018-10-11 00:00:00.000,Variant 1,1,590000.0,FORNITURE
687065430B,CREATION,CENTRALE,2016-11-17 00:00:00.000,Variant 1,1,92570.0,FORNITURE
687065430B,AWARD,CENTRALE,2017-05-26 00:00:00.000,Variant 1,1,92570.0,FORNITURE
687065430B,CONTRACT-START,CENTRALE,2017-09-21 00:00:00.000,Variant 1,1,92570.0,FORNITURE
